unique_id,text,principle_1_x,principle_2_x,principle_3_x,principle_4_x,principle_5_x,principle_6_x,llm_query,principle_1_y,principle_2_y,principle_3_y,principle_4_y,principle_5_y,principle_6_y,iteration
909,Climate change requires all countries to work together and share knowledge and tools.,0,1,0,0,0,0,"909 Climate change requires all countries to work together and share knowledge and tools.
", 0 , 0 , 0 , 0 , 0 , 1,2
909,Climate change requires all countries to work together and share knowledge and tools.,0,1,0,0,0,0,"909 Climate change requires all countries to work together and share knowledge and tools.
", 0 , 0 , 0 , 0 , 0 , 1,3
910,"Therefore, there should be no discrimination or restrictions preventing countries from accessing and using technologies and financing tools that will facilitate development of new sustainable infrastructure, capture and storage, decarbonization, improvement of energy efficiency, and support transition to clean energy.",0,1,0,0,0,0,"910 Therefore, there should be no discrimination or restrictions preventing countries from accessing and using technologies and financing tools that will facilitate development of new sustainable infrastructure, capture and storage, decarbonization, improvement of energy efficiency, and support transition to clean energy.
", 0 , 0 , 0 , 0 , 0 , 1,1
910,"Therefore, there should be no discrimination or restrictions preventing countries from accessing and using technologies and financing tools that will facilitate development of new sustainable infrastructure, capture and storage, decarbonization, improvement of energy efficiency, and support transition to clean energy.",0,1,0,0,0,0,"910 Therefore, there should be no discrimination or restrictions preventing countries from accessing and using technologies and financing tools that will facilitate development of new sustainable infrastructure, capture and storage, decarbonization, improvement of energy efficiency, and support transition to clean energy.
", 0 , 0 , 0 , 0 , 0 , 1,2
910,"Therefore, there should be no discrimination or restrictions preventing countries from accessing and using technologies and financing tools that will facilitate development of new sustainable infrastructure, capture and storage, decarbonization, improvement of energy efficiency, and support transition to clean energy.",0,1,0,0,0,0,"910 Therefore, there should be no discrimination or restrictions preventing countries from accessing and using technologies and financing tools that will facilitate development of new sustainable infrastructure, capture and storage, decarbonization, improvement of energy efficiency, and support transition to clean energy.
", 0 , 0 , 0 , 0 , 0 , 1,3
913,It iscritical to develop common fair and transparent rules for carbon pricing measurement and ensure their multilateral recognition and comparability between countries.,0,1,0,0,0,0,"913 It iscritical to develop common fair and transparent rules for carbon pricing measurement and ensure their multilateral recognition and comparability between countries.
", 0 , 0 , 0 , 0 , 0 , 1,1
913,It iscritical to develop common fair and transparent rules for carbon pricing measurement and ensure their multilateral recognition and comparability between countries.,0,1,0,0,0,0,"913 It iscritical to develop common fair and transparent rules for carbon pricing measurement and ensure their multilateral recognition and comparability between countries.
", 0 , 0 , 0 , 0 , 0 , 1,2
913,It iscritical to develop common fair and transparent rules for carbon pricing measurement and ensure their multilateral recognition and comparability between countries.,0,1,0,0,0,0,"913 It iscritical to develop common fair and transparent rules for carbon pricing measurement and ensure their multilateral recognition and comparability between countries.
", 0 , 0 , 0 , 0 , 0 , 1,3
926,It is our deep belief that addressing global warming andclimate change should not lead to further increase of poverty.,0,1,0,0,0,0,"926 It is our deep belief that addressing global warming andclimate change should not lead to further increase of poverty.
", 0 , 0 , 0 , 0 , 0 , 1,1
926,It is our deep belief that addressing global warming andclimate change should not lead to further increase of poverty.,0,1,0,0,0,0,"926 It is our deep belief that addressing global warming andclimate change should not lead to further increase of poverty.
", 0 , 0 , 0 , 0 , 0 , 1,2
926,It is our deep belief that addressing global warming andclimate change should not lead to further increase of poverty.,0,1,0,0,0,0,"926 It is our deep belief that addressing global warming andclimate change should not lead to further increase of poverty.
", 0 , 0 , 0 , 0 , 0 , 1,3
929,The solution of this equilibrium will determine the living standard of our descendants.,0,0,1,0,0,0,"929 The solution of this equilibrium will determine the living standard of our descendants.
", 0 , 0 , 0 , 0 , 0 , 1,1
929,The solution of this equilibrium will determine the living standard of our descendants.,0,0,1,0,0,0,"929 The solution of this equilibrium will determine the living standard of our descendants.
", 0 , 0 , 0 , 0 , 0 , 1,2
929,The solution of this equilibrium will determine the living standard of our descendants.,0,0,1,0,0,0,"929 The solution of this equilibrium will determine the living standard of our descendants.
", 0 , 0 , 0 , 0 , 0 , 1,3
937,We must double down on our efforts to cut emissions and mitigate the impact of the climate crisis.,1,0,0,0,0,0,"937 We must double down on our efforts to cut emissions and mitigate the impact of the climate crisis.
", 0 , 0 , 0 , 0 , 0 , 1,1
937,We must double down on our efforts to cut emissions and mitigate the impact of the climate crisis.,1,0,0,0,0,0,"937 We must double down on our efforts to cut emissions and mitigate the impact of the climate crisis.
", 0 , 0 , 0 , 0 , 0 , 1,2
937,We must double down on our efforts to cut emissions and mitigate the impact of the climate crisis.,1,0,0,0,0,0,"937 We must double down on our efforts to cut emissions and mitigate the impact of the climate crisis.
", 0 , 0 , 0 , 0 , 0 , 1,3
952,"It takes truly global action: not just by the EU and the rest of the developed world, although we do shoulder a special responsibility.",0,1,0,0,0,0,"952 It takes truly global action: not just by the EU and the rest of the developed world, although we do shoulder a special responsibility.
", 0 , 0 , 0 , 0 , 0 , 1,1
952,"It takes truly global action: not just by the EU and the rest of the developed world, although we do shoulder a special responsibility.",0,1,0,0,0,0,"952 It takes truly global action: not just by the EU and the rest of the developed world, although we do shoulder a special responsibility.
", 0 , 0 , 0 , 0 , 0 , 1,2
952,"It takes truly global action: not just by the EU and the rest of the developed world, although we do shoulder a special responsibility.",0,1,0,0,0,0,"952 It takes truly global action: not just by the EU and the rest of the developed world, although we do shoulder a special responsibility.
", 0 , 0 , 0 , 0 , 0 , 1,3
953,We must all do our fair share – including those states whose toprepresentatives are not in Glasgow.,0,1,0,0,0,0,"953 We must all do our fair share – including those states whose toprepresentatives are not in Glasgow.
", 0 , 0 , 0 , 0 , 0 , 1,1
953,We must all do our fair share – including those states whose toprepresentatives are not in Glasgow.,0,1,0,0,0,0,"953 We must all do our fair share – including those states whose toprepresentatives are not in Glasgow.
", 0 , 0 , 0 , 0 , 0 , 1,2
953,We must all do our fair share – including those states whose toprepresentatives are not in Glasgow.,0,1,0,0,0,0,"953 We must all do our fair share – including those states whose toprepresentatives are not in Glasgow.
", 0 , 0 , 0 , 0 , 0 , 1,3
958,We have different starting points and paths for development – but we do have one shared goal: preserving our planet.,0,0,1,0,0,0,"958 We have different starting points and paths for development – but we do have one shared goal: preserving our planet.
", 0 , 0 , 0 , 0 , 0 , 1,1
958,We have different starting points and paths for development – but we do have one shared goal: preserving our planet.,0,0,1,0,0,0,"958 We have different starting points and paths for development – but we do have one shared goal: preserving our planet.
", 0 , 0 , 0 , 0 , 0 , 1,2
958,We have different starting points and paths for development – but we do have one shared goal: preserving our planet.,0,0,1,0,0,0,"958 We have different starting points and paths for development – but we do have one shared goal: preserving our planet.
", 0 , 0 , 0 , 0 , 0 , 1,3
965,"And for them, the world must act.",0,0,0,1,0,0,"965 And for them, the world must act.
", 0 , 0 , 0 , 0 , 0 , 1,1
965,"And for them, the world must act.",0,0,0,1,0,0,"965 And for them, the world must act.
", 0 , 0 , 0 , 0 , 0 , 0,1
965,"And for them, the world must act.",0,0,0,1,0,0,"965 And for them, the world must act.
", 0 , 0 , 0 , 0 , 0 , 1,2
965,"And for them, the world must act.",0,0,0,1,0,0,"965 And for them, the world must act.
", 0 , 0 , 0 , 0 , 0 , 1,3
971," Such a transformation is both a challenge and an oppo rtunity, but mostly, it’s fundamentally necessary if we hope to have any success in mitigating climate change .",0,0,1,0,0,0,"971  Such a transformation is both a challenge and an oppo rtunity, but mostly, it’s fundamentally necessary if we hope to have any success in mitigating climate change .
", 0 , 0 , 1 , 0 , 0 , 0,1
971," Such a transformation is both a challenge and an oppo rtunity, but mostly, it’s fundamentally necessary if we hope to have any success in mitigating climate change .",0,0,1,0,0,0,"971  Such a transformation is both a challenge and an oppo rtunity, but mostly, it’s fundamentally necessary if we hope to have any success in mitigating climate change .
", 0 , 0 , 1 , 0 , 0 , 0,2
971," Such a transformation is both a challenge and an oppo rtunity, but mostly, it’s fundamentally necessary if we hope to have any success in mitigating climate change .",0,0,1,0,0,0,"971  Such a transformation is both a challenge and an oppo rtunity, but mostly, it’s fundamentally necessary if we hope to have any success in mitigating climate change .
", 0 , 0 , 0 , 0 , 0 , 0,3
994,"  Just as we commit to this agenda as individual nations, our multilateral development banks – including the World Bank – must be wholeheartedly committed to this, from their purpose to their actions.",1,0,0,0,0,0,"994   Just as we commit to this agenda as individual nations, our multilateral development banks – including the World Bank – must be wholeheartedly committed to this, from their purpose to their actions.
", 0 , 0 , 0 , 0 , 0 , 0,1
994,"  Just as we commit to this agenda as individual nations, our multilateral development banks – including the World Bank – must be wholeheartedly committed to this, from their purpose to their actions.",1,0,0,0,0,0,"994   Just as we commit to this agenda as individual nations, our multilateral development banks – including the World Bank – must be wholeheartedly committed to this, from their purpose to their actions.
", 0 , 0 , 0 , 0 , 0 , 0,2
994,"  Just as we commit to this agenda as individual nations, our multilateral development banks – including the World Bank – must be wholeheartedly committed to this, from their purpose to their actions.",1,0,0,0,0,0,"994   Just as we commit to this agenda as individual nations, our multilateral development banks – including the World Bank – must be wholeheartedly committed to this, from their purpose to their actions.
", 0 , 0 , 0 , 0 , 0 , 0,3
995, We have a moral imperative and driving need for our institutions to work with countries across the developed and developing world .,0,1,0,0,0,0,"995  We have a moral imperative and driving need for our institutions to work with countries across the developed and developing world .
", 0 , 0 , 1 , 0 , 0 , 0,1
995, We have a moral imperative and driving need for our institutions to work with countries across the developed and developing world .,0,1,0,0,0,0,"995  We have a moral imperative and driving need for our institutions to work with countries across the developed and developing world .
", 0 , 0 , 0 , 0 , 0 , 0,2
995, We have a moral imperative and driving need for our institutions to work with countries across the developed and developing world .,0,1,0,0,0,0,"995  We have a moral imperative and driving need for our institutions to work with countries across the developed and developing world .
", 0 , 0 , 0 , 0 , 0 , 0,3
997,"This will mean increasing the proportion of funding spent on climate, but also ensuring that such funding doesn’t saddle developing countries with unsustai nable debt.",0,1,0,0,0,0,"997 This will mean increasing the proportion of funding spent on climate, but also ensuring that such funding doesn’t saddle developing countries with unsustai nable debt.
", 0 , 0 , 0 , 1 , 0 , 0,1
997,"This will mean increasing the proportion of funding spent on climate, but also ensuring that such funding doesn’t saddle developing countries with unsustai nable debt.",0,1,0,0,0,0,"997 This will mean increasing the proportion of funding spent on climate, but also ensuring that such funding doesn’t saddle developing countries with unsustai nable debt.
", 0 , 0 , 0 , 1 , 0 , 0,2
997,"This will mean increasing the proportion of funding spent on climate, but also ensuring that such funding doesn’t saddle developing countries with unsustai nable debt.",0,1,0,0,0,0,"997 This will mean increasing the proportion of funding spent on climate, but also ensuring that such funding doesn’t saddle developing countries with unsustai nable debt.
", 0 , 0 , 0 , 0 , 0 , 0,3
998," This fight cannot be done by one nation – all emitters past, present and future have a responsibility to act.",0,1,0,0,0,0,"998  This fight cannot be done by one nation – all emitters past, present and future have a responsibility to act.
", 0 , 0 , 0 , 0 , 0 , 0,1
998," This fight cannot be done by one nation – all emitters past, present and future have a responsibility to act.",0,1,0,0,0,0,"998  This fight cannot be done by one nation – all emitters past, present and future have a responsibility to act.
", 0 , 0 , 0 , 0 , 0 , 0,2
998," This fight cannot be done by one nation – all emitters past, present and future have a responsibility to act.",0,1,0,0,0,0,"998  This fight cannot be done by one nation – all emitters past, present and future have a responsibility to act.
", 0 , 0 , 0 , 0 , 0 , 0,3
1027,I see no tension between safeguarding the present and investing in the future.,0,0,1,0,0,0,"1027 I see no tension between safeguarding the present and investing in the future.
", 0 , 0 , 0 , 0 , 0 , 0,1
1027,I see no tension between safeguarding the present and investing in the future.,0,0,1,0,0,0,"1027 I see no tension between safeguarding the present and investing in the future.
", 0 , 0 , 0 , 0 , 0 , 0,2
1027,I see no tension between safeguarding the present and investing in the future.,0,0,1,0,0,0,"1027 I see no tension between safeguarding the present and investing in the future.
", 0 , 0 , 0 , 0 , 0 , 0,3
1046,"• We must not forget that transition to a low -carbon society must be just and fair, leaving no one behind.",0,0,0,0,1,0,"1046 • We must not forget that transition to a low -carbon society must be just and fair, leaving no one behind.
", 0 , 0 , 1 , 0 , 0 , 0,1
1046,"• We must not forget that transition to a low -carbon society must be just and fair, leaving no one behind.",0,0,0,0,1,0,"1046 • We must not forget that transition to a low -carbon society must be just and fair, leaving no one behind.
", 0 , 0 , 0 , 0 , 1 , 0,2
1046,"• We must not forget that transition to a low -carbon society must be just and fair, leaving no one behind.",0,0,0,0,1,0,"1046 • We must not forget that transition to a low -carbon society must be just and fair, leaving no one behind.
", 0 , 0 , 0 , 0 , 0 , 0,3
1048,"• Dear ministers, respected delegates, I invite you to work jointly for the well -being of current and future generations. ",0,0,1,0,0,0,"1048 • Dear ministers, respected delegates, I invite you to work jointly for the well -being of current and future generations. 
", 0 , 0 , 1 , 0 , 0 , 0,1
1048,"• Dear ministers, respected delegates, I invite you to work jointly for the well -being of current and future generations. ",0,0,1,0,0,0,"1048 • Dear ministers, respected delegates, I invite you to work jointly for the well -being of current and future generations. 
", 0 , 0 , 0 , 0 , 0 , 0,2
1048,"• Dear ministers, respected delegates, I invite you to work jointly for the well -being of current and future generations. ",0,0,1,0,0,0,"1048 • Dear ministers, respected delegates, I invite you to work jointly for the well -being of current and future generations. 
", 0 , 0 , 0 , 0 , 0 , 0,3
1050,• The Sharm el Sheikh conference represents a key chance to adopt the decisions that w ill much influence the framework of action as regards the most important aspect of our li fe - the preservation of our common home - the planet .,0,0,1,0,0,0,"1050 • The Sharm el Sheikh conference represents a key chance to adopt the decisions that w ill much influence the framework of action as regards the most important aspect of our li fe - the preservation of our common home - the planet .
", 0 , 0 , 0 , 0 , 0 , 0,1
1050,• The Sharm el Sheikh conference represents a key chance to adopt the decisions that w ill much influence the framework of action as regards the most important aspect of our li fe - the preservation of our common home - the planet .,0,0,1,0,0,0,"1050 • The Sharm el Sheikh conference represents a key chance to adopt the decisions that w ill much influence the framework of action as regards the most important aspect of our li fe - the preservation of our common home - the planet .
", 0 , 0 , 0 , 0 , 0 , 0,2
1050,• The Sharm el Sheikh conference represents a key chance to adopt the decisions that w ill much influence the framework of action as regards the most important aspect of our li fe - the preservation of our common home - the planet .,0,0,1,0,0,0,"1050 • The Sharm el Sheikh conference represents a key chance to adopt the decisions that w ill much influence the framework of action as regards the most important aspect of our li fe - the preservation of our common home - the planet .
", 0 , 0 , 0 , 0 , 0 , 0,3
1061,A balancebetween mitigation and adaptation has to be adopted.,1,0,0,0,0,0,"1061 A balancebetween mitigation and adaptation has to be adopted.
", 0 , 0 , 0 , 0 , 0 , 0,1
1061,A balancebetween mitigation and adaptation has to be adopted.,1,0,0,0,0,0,"1061 A balancebetween mitigation and adaptation has to be adopted.
", 0 , 0 , 0 , 0 , 0 , 0,1
1061,A balancebetween mitigation and adaptation has to be adopted.,1,0,0,0,0,0,"1061 A balancebetween mitigation and adaptation has to be adopted.
", 0 , 0 , 0 , 0 , 0 , 0,2
1061,A balancebetween mitigation and adaptation has to be adopted.,1,0,0,0,0,0,"1061 A balancebetween mitigation and adaptation has to be adopted.
", 0 , 0 , 0 , 0 , 0 , 0,2
1061,A balancebetween mitigation and adaptation has to be adopted.,1,0,0,0,0,0,"1061 A balancebetween mitigation and adaptation has to be adopted.
", 0 , 0 , 0 , 0 , 0 , 0,3
1065,We therefore appeal to the developed countries to fulfil their pledges and to avail the necessary funds for Adaptation projects.,0,0,0,1,0,0,"1065 We therefore appeal to the developed countries to fulfil their pledges and to avail the necessary funds for Adaptation projects.
", 0 , 0 , 0 , 0 , 0 , 0,1
1065,We therefore appeal to the developed countries to fulfil their pledges and to avail the necessary funds for Adaptation projects.,0,0,0,1,0,0,"1065 We therefore appeal to the developed countries to fulfil their pledges and to avail the necessary funds for Adaptation projects.
", 0 , 0 , 0 , 0 , 0 , 0,2
1065,We therefore appeal to the developed countries to fulfil their pledges and to avail the necessary funds for Adaptation projects.,0,0,0,1,0,0,"1065 We therefore appeal to the developed countries to fulfil their pledges and to avail the necessary funds for Adaptation projects.
", 0 , 0 , 0 , 0 , 0 , 0,3
1067,We therefore appeal to all parties that have not submitted their NDCs to do so urgently and for the developed countries parties to drastically cut their emissions such that we keep the 1.5 degrees goal alive.,0,1,0,0,0,0,"1067 We therefore appeal to all parties that have not submitted their NDCs to do so urgently and for the developed countries parties to drastically cut their emissions such that we keep the 1.5 degrees goal alive.
", 0 , 0 , 0 , 0 , 0 , 0,1
1067,We therefore appeal to all parties that have not submitted their NDCs to do so urgently and for the developed countries parties to drastically cut their emissions such that we keep the 1.5 degrees goal alive.,0,1,0,0,0,0,"1067 We therefore appeal to all parties that have not submitted their NDCs to do so urgently and for the developed countries parties to drastically cut their emissions such that we keep the 1.5 degrees goal alive.
", 0 , 0 , 0 , 0 , 0 , 0,2
1067,We therefore appeal to all parties that have not submitted their NDCs to do so urgently and for the developed countries parties to drastically cut their emissions such that we keep the 1.5 degrees goal alive.,0,1,0,0,0,0,"1067 We therefore appeal to all parties that have not submitted their NDCs to do so urgently and for the developed countries parties to drastically cut their emissions such that we keep the 1.5 degrees goal alive.
", 0 , 0 , 0 , 0 , 0 , 0,3
1087,"Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.",0,0,0,1,0,0,"1087 Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.
", 0 , 0 , 0 , 0 , 0 , 0,1
1087,"Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.",0,0,0,1,0,0,"1087 Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.
", 0 , 0 , 0 , 0 , 0 , 0,2
1087,"Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.",0,0,0,1,0,0,"1087 Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.
", 0 , 0 , 0 , 0 , 0 , 0,3
1088,"We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.",0,1,0,0,0,0,"1088 We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.
", 0 , 0 , 0 , 0 , 0 , 0,1
1088,"We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.",0,1,0,0,0,0,"1088 We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.
", 0 , 0 , 0 , 0 , 0 , 0,2
1088,"We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.",0,1,0,0,0,0,"1088 We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.
", 0 , 0 , 0 , 0 , 0 , 0,3
1089,"Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.",0,0,0,1,0,0,"1089 Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.
", 0 , 0 , 0 , 0 , 0 , 0,1
1089,"Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.",0,0,0,1,0,0,"1089 Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.
", 0 , 0 , 0 , 0 , 0 , 0,2
1089,"Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.",0,0,0,1,0,0,"1089 Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.
", 0 , 0 , 0 , 0 , 0 , 0,3
1090,"We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.",0,0,0,1,0,0,"1090 We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.
", 0 , 0 , 0 , 1 , 0 , 0,1
1090,"We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.",0,0,0,1,0,0,"1090 We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.
", 0 , 0 , 0 , 1 , 0 , 0,2
1090,"We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.",0,0,0,1,0,0,"1090 We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.
", 0 , 0 , 0 , 1 , 0 , 0,3
1092,"We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.",1,0,0,0,0,0,"1092 We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.
", 0 , 0 , 0 , 0 , 0 , 0,1
1092,"We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.",1,0,0,0,0,0,"1092 We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.
", 0 , 0 , 0 , 0 , 0 , 0,2
1092,"We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.",1,0,0,0,0,0,"1092 We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.
", 0 , 0 , 0 , 0 , 0 , 0,3
1093,"We must view climate education as an investment in the future , which require s the effort of all.",0,0,1,0,0,0,"1093 We must view climate education as an investment in the future , which require s the effort of all.
", 0 , 0 , 0 , 0 , 0 , 0,1
1093,"We must view climate education as an investment in the future , which require s the effort of all.",0,0,1,0,0,0,"1093 We must view climate education as an investment in the future , which require s the effort of all.
", 0 , 0 , 0 , 0 , 0 , 0,2
1093,"We must view climate education as an investment in the future , which require s the effort of all.",0,0,1,0,0,0,"1093 We must view climate education as an investment in the future , which require s the effort of all.
", 0 , 0 , 0 , 0 , 0 , 0,3
1095,"It is incumbent upon us to act together, with determination and urgency.",0,0,1,0,0,0,"1095 It is incumbent upon us to act together, with determination and urgency.
", 0 , 0 , 0 , 0 , 0 , 0,1
1095,"It is incumbent upon us to act together, with determination and urgency.",0,0,1,0,0,0,"1095 It is incumbent upon us to act together, with determination and urgency.
", 0 , 0 , 0 , 0 , 0 , 0,2
1095,"It is incumbent upon us to act together, with determination and urgency.",0,0,1,0,0,0,"1095 It is incumbent upon us to act together, with determination and urgency.
", 0 , 0 , 0 , 0 , 0 , 0,3
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",0,0,1,0,0,0,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
", 0 , 0 , 0 , 0 , 0 , 0,1
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",0,0,1,0,0,0,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
", 0 , 1 , 0 , 0 , 0 , 0,1
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",0,0,1,0,0,0,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
", 0 , 0 , 0 , 0 , 0 , 0,2
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",0,0,1,0,0,0,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
", 0 , 1 , 0 , 0 , 0 , 0,2
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",0,0,1,0,0,0,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
", 0 , 0 , 0 , 0 , 0 , 0,3
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",0,0,1,0,0,0,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
", 0 , 1 , 0 , 0 , 0 , 0,3
1099,"Thank you, and let us work together for a more sustainable and resilient world.",0,0,1,0,0,0,"1099 Thank you, and let us work together for a more sustainable and resilient world.
", 0 , 1 , 0 , 0 , 0 , 0,1
1099,"Thank you, and let us work together for a more sustainable and resilient world.",0,0,1,0,0,0,"1099 Thank you, and let us work together for a more sustainable and resilient world.
", 0 , 1 , 0 , 0 , 0 , 0,2
1099,"Thank you, and let us work together for a more sustainable and resilient world.",0,0,1,0,0,0,"1099 Thank you, and let us work together for a more sustainable and resilient world.
", 0 , 1 , 0 , 0 , 0 , 0,3
1110,"We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.",0,0,0,1,0,0,"1110 We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.
", 0 , 0 , 0 , 0 , 0 , 0,1
1110,"We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.",0,0,0,1,0,0,"1110 We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.
", 0 , 0 , 0 , 0 , 0 , 0,2
1110,"We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.",0,0,0,1,0,0,"1110 We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.
", 0 , 0 , 0 , 0 , 0 , 0,3
1113,"  We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.",0,0,0,1,0,0,"1113   We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.
", 0 , 0 , 1 , 0 , 0 , 0,1
1113,"  We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.",0,0,0,1,0,0,"1113   We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.
", 0 , 0 , 0 , 0 , 0 , 0,2
1113,"  We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.",0,0,0,1,0,0,"1113   We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.
", 0 , 0 , 0 , 0 , 0 , 0,3
1117,It is imperative that adaptation financing must be the high point of COP28 and becomes more accessible and tailored to the specific needs of the most vulnerable.,0,0,0,1,0,0,"1117 It is imperative that adaptation financing must be the high point of COP28 and becomes more accessible and tailored to the specific needs of the most vulnerable.
", 0 , 0 , 0 , 1 , 0 , 0,1
