unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",general normative statement,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
