unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
1068,"On Loss and Damage, South Sudan would like to see to it that all outstanding issues regarding the establishment of the loss and damage fund are to be resolved in this COP.",not evaluated,"1068 On Loss and Damage, South Sudan would like to see to it that all outstanding issues regarding the establishment of the loss and damage fund are to be resolved in this COP.
",prioritarian,1
1069,"Last but not least, I wish to affirm the political will and commitment of the Government of the Republic of South Sudan in implementing the outcomes of COP27.",not evaluated,"1069 Last but not least, I wish to affirm the political will and commitment of the Government of the Republic of South Sudan in implementing the outcomes of COP27.
",not evaluated,1
1070,I thank you.,not evaluated,"1070 I thank you.
",not evaluated,1
1071," Excellencies, Ladies and Gentlemen, On behalf of His Excellency Mr Adama Barrow, President of the Republic of The Gambia, I would like to thank the people and government of the United Arab Emirates for the warm welcome and hospitality accorded to me and my delegation.",not evaluated,"1071  Excellencies, Ladies and Gentlemen, On behalf of His Excellency Mr Adama Barrow, President of the Republic of The Gambia, I would like to thank the people and government of the United Arab Emirates for the warm welcome and hospitality accorded to me and my delegation.
",not evaluated,1
1072,"I congratulate His Highness Sheikh Mohamed bin Zayed Al Nahyan, President of the United Arab Emirates and Ruler of Abu Dhabi for the successful organization of the 28th Conference of the Parties of the United Nations Framework Convention on Climate Change.",not evaluated,"1072 I congratulate His Highness Sheikh Mohamed bin Zayed Al Nahyan, President of the United Arab Emirates and Ruler of Abu Dhabi for the successful organization of the 28th Conference of the Parties of the United Nations Framework Convention on Climate Change.
",not evaluated,1
1073,"Excellencies It is with great humility and honour that I stand before you today, at this crucial climate summit to share with you The Gambia’s experience in combatting climate change and addressing problems cause d by climate -related events .",not evaluated,"1073 Excellencies It is with great humility and honour that I stand before you today, at this crucial climate summit to share with you The Gambia’s experience in combatting climate change and addressing problems cause d by climate -related events .
",not evaluated,1
1074,"My government is aware of t he challenges posed by climate change ; they are real, and they affect us all.",not evaluated,"1074 My government is aware of t he challenges posed by climate change ; they are real, and they affect us all.
",not evaluated,1
1075,"The theme of this event, "" climate transition and adaptation ,"" encapsulates our shared journey towards a sustainable future.",not evaluated,"1075 The theme of this event, "" climate transition and adaptation ,"" encapsulates our shared journey towards a sustainable future.
",general normative statement,1
1076,It acknowledges that we must transition from practices that harm our planet and adapt to the cha llenges we are currently facing .,not evaluated,"1076 It acknowledges that we must transition from practices that harm our planet and adapt to the cha llenges we are currently facing .
",general normative statement,1
1077,"We recognize that transitioning to a low -carbon, sustainable economy is not only an environmental imperative but also an 3  economic opportunity.",not evaluated,"1077 We recognize that transitioning to a low -carbon, sustainable economy is not only an environmental imperative but also an 3  economic opportunity.
",utilitarian,1
1078,"Therefore, w e are still committed to promoting the use of green and clean energy, sustainable agriculture, and eco -friendly technologies.",not evaluated,"1078 Therefore, w e are still committed to promoting the use of green and clean energy, sustainable agriculture, and eco -friendly technologies.
",utilitarian,1
1079,"We have the fervent belief that t his transition will not only reduce our carbon footprint but also create jobs, stimulate innovation, and improve the quality of life of our citizens.",not evaluated,"1079 We have the fervent belief that t his transition will not only reduce our carbon footprint but also create jobs, stimulate innovation, and improve the quality of life of our citizens.
",utilitarian,1
1080,"Reports published by the Intergovernmental Panel on Climate Change, demonstrate that Africa is highly impacted by climate change.",not evaluated,"1080 Reports published by the Intergovernmental Panel on Climate Change, demonstrate that Africa is highly impacted by climate change.
",not evaluated,1
1081,"In The Gambia, a small and vulnerable low -lying nation, we have acutely felt the impact of climate change in recent years.",not evaluated,"1081 In The Gambia, a small and vulnerable low -lying nation, we have acutely felt the impact of climate change in recent years.
",not evaluated,1
1082,"Erratic weather patterns, cyclic floods and droughts , have result ed to food insecurity, population displacement, and increased temperatures , affecting our communities, agricultur al production , and water resources management .",not evaluated,"1082 Erratic weather patterns, cyclic floods and droughts , have result ed to food insecurity, population displacement, and increased temperatures , affecting our communities, agricultur al production , and water resources management .
",not evaluated,1
1083,"The Gambia updated its N ationally Determined Contribution in December 2021 and submitted its Long -Term Climate -Neutral Development Strategy 2050 (LTS) , to the United Nations Framework Convention on Climate Change , in September 2022 , in compliance with its obligations under the Paris Agreement .",not evaluated,"1083 The Gambia updated its N ationally Determined Contribution in December 2021 and submitted its Long -Term Climate -Neutral Development Strategy 2050 (LTS) , to the United Nations Framework Convention on Climate Change , in September 2022 , in compliance with its obligations under the Paris Agreement .
",not evaluated,1
1084,"In addition, we are working on local adaptation measures that range from reinforcing flood mitigation infrastructure , to implementing climate -resilient agricultural practices, including the recently launched climate -smart agricultural project s, climate -resilient fisheries and adaptive capacity strengthening of our rural 4  populations , through climate -resilient and diversified livelihoods.",not evaluated,"1084 In addition, we are working on local adaptation measures that range from reinforcing flood mitigation infrastructure , to implementing climate -resilient agricultural practices, including the recently launched climate -smart agricultural project s, climate -resilient fisheries and adaptive capacity strengthening of our rural 4  populations , through climate -resilient and diversified livelihoods.
",not evaluated,1
1085,These actions are vital for safeguarding our people and ecosystems .,not evaluated,"1085 These actions are vital for safeguarding our people and ecosystems .
",general normative statement,1
1086,"However, o ur strides to combatting climate change through adaptation and mitigation means are mainly hindered by lack of financial resources , necessary to invest in clean energy, resilient infrastructure, and adaptive measures.",not evaluated,"1086 However, o ur strides to combatting climate change through adaptation and mitigation means are mainly hindered by lack of financial resources , necessary to invest in clean energy, resilient infrastructure, and adaptive measures.
",general normative statement,1
1087,"Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.",prioritarian,"1087 Being one of the c ountries most affected by climate change, our shared goal must be to bridge the gap between aspiration and action , through strong g lobal cooperation.
",egalitarian,1
1088,"We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.",egalitarian,"1088 We encourage the international community to honour their commitments to international agreements, particularly the Paris Agreement.
",general normative statement,1
1089,"Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.",prioritarian,"1089 Adequate and predictable funding, structured for quick disbursement and not tied up in complex red -tape, is essential to support countries like ours, as we embark on this transformative journey.
",prioritarian,1
1090,"We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.",prioritarian,"1090 We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.
",prioritarian,1
1091,"  Excellencies, Education and awareness creation should be the cornerstones of our approach.",not evaluated,"1091   Excellencies, Education and awareness creation should be the cornerstones of our approach.
",general normative statement,1
1092,"We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.",general normative statement,"1092 We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.
",general normative statement,1
1093,"We must view climate education as an investment in the future , which require s the effort of all.",utilitarian,"1093 We must view climate education as an investment in the future , which require s the effort of all.
",egalitarian,1
1094,"In conclusion , let us remember that climate change does not discriminate based on nationality or wealth .",not evaluated,"1094 In conclusion , let us remember that climate change does not discriminate based on nationality or wealth .
",egalitarian,1
1095,"It is incumbent upon us to act together, with determination and urgency.",utilitarian,"1095 It is incumbent upon us to act together, with determination and urgency.
",general normative statement,1
1096,We would once again reaffirm our readiness to play our part in the global effort to combat climate change and create a better world for future generations.,not evaluated,"1096 We would once again reaffirm our readiness to play our part in the global effort to combat climate change and create a better world for future generations.
",general normative statement,1
1097,Our NDC is ambitious enough to contribute our fair share to achieving the net zero emissions target.,not evaluated,"1097 Our NDC is ambitious enough to contribute our fair share to achieving the net zero emissions target.
",egalitarian,1
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",utilitarian,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
",egalitarian,1
1099,"Thank you, and let us work together for a more sustainable and resilient world.",utilitarian,"1099 Thank you, and let us work together for a more sustainable and resilient world.
",general normative statement,1
1100,I am pleased to present Jamaica’s views to the High -Level Segment of the 28th Conference of Parties to the UNFCCC.,not evaluated,"1100 I am pleased to present Jamaica’s views to the High -Level Segment of the 28th Conference of Parties to the UNFCCC.
",not evaluated,1
1101," I stand before you on behalf of the resilient people of Jamaica, amidst the breath taking city of Dubai, at the heart of COP28.",not evaluated,"1101  I stand before you on behalf of the resilient people of Jamaica, amidst the breath taking city of Dubai, at the heart of COP28.
",not evaluated,1
1102,"We extend our sincere gratitude to the United Arab Emirates for hosting this pivotal gathering and we acknowledge the COP President, Dr. Sultan Al Jaber, as it is under his mandate we hope to t ruly “Unite, Act and Deliver”.",not evaluated,"1102 We extend our sincere gratitude to the United Arab Emirates for hosting this pivotal gathering and we acknowledge the COP President, Dr. Sultan Al Jaber, as it is under his mandate we hope to t ruly “Unite, Act and Deliver”.
",not evaluated,1
1103,This is a theme Jamaica endorses as it emphasizes our collective responsibility in the face of the ever -escalating climate crisis.,not evaluated,"1103 This is a theme Jamaica endorses as it emphasizes our collective responsibility in the face of the ever -escalating climate crisis.
",egalitarian,1
1104," Mr President, COP28 is unique and historic in many ways most significant of these, are the Day one L&D breakthrough lead by the UAE, the inclusion of health and Climate Change, against the backdrop of the Global Stock Take.",not evaluated,"1104  Mr President, COP28 is unique and historic in many ways most significant of these, are the Day one L&D breakthrough lead by the UAE, the inclusion of health and Climate Change, against the backdrop of the Global Stock Take.
",not evaluated,1
1105, Mitigation Jamaica reaffirms its commitment to ambitious mitigation efforts.,not evaluated,"1105  Mitigation Jamaica reaffirms its commitment to ambitious mitigation efforts.
",general normative statement,1
1106,"Recognizing the urgency, we pledge, as outlined in our NDCs, to accelerate our transition to renewable energy sources, targeting approximately 30 percent reduction in carbon emissions by 2030.",not evaluated,"1106 Recognizing the urgency, we pledge, as outlined in our NDCs, to accelerate our transition to renewable energy sources, targeting approximately 30 percent reduction in carbon emissions by 2030.
",general normative statement,1
1107,This we will achieve by the transition of our energy production from a fossil fuel base and move our renewable contribution from 18% currently to 50% by 2030.,not evaluated,"1107 This we will achieve by the transition of our energy production from a fossil fuel base and move our renewable contribution from 18% currently to 50% by 2030.
",general normative statement,1
1108,We have also commenced the Electrification of our government fleet starting with 100 buses to be delivered in 2024 with other sectors to follow.,not evaluated,"1108 We have also commenced the Electrification of our government fleet starting with 100 buses to be delivered in 2024 with other sectors to follow.
",not evaluated,1
1109, The added impact of improvement of air quality and other health related benefits will be the subject of our national statement at COP29 as the implementation of new air quality regulations and monitoring were completed in 2023.,not evaluated,"1109  The added impact of improvement of air quality and other health related benefits will be the subject of our national statement at COP29 as the implementation of new air quality regulations and monitoring were completed in 2023.
",not evaluated,1
1110,"We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.",prioritarian,"1110 We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.
",utilitarian,1
1111, Adaptation Adaptation is the cornerstone of our resilience strategy.,not evaluated,"1111  Adaptation Adaptation is the cornerstone of our resilience strategy.
",general normative statement,1
1112,"The vulnerable Small Island Developing States, like Jamaica, bear the disproportionate burden of climate impacts.",not evaluated,"1112 The vulnerable Small Island Developing States, like Jamaica, bear the disproportionate burden of climate impacts.
",prioritarian,1
1113,"  We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.",prioritarian,"1113   We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.
",prioritarian,1
1114,"Keeping in mind that 2023 is currently on track to be the hottest year on record as stated by the Provisional State of the Global Climate Report 2023 by the WMO, underscores the urgent need for increased adaptation action.",not evaluated,"1114 Keeping in mind that 2023 is currently on track to be the hottest year on record as stated by the Provisional State of the Global Climate Report 2023 by the WMO, underscores the urgent need for increased adaptation action.
",general normative statement,1
1115,Moreover Kingston may just have lived up to the Climate Departure predictions of 2015 which signify the importance of greening our cities as adaptation strategy.,not evaluated,"1115 Moreover Kingston may just have lived up to the Climate Departure predictions of 2015 which signify the importance of greening our cities as adaptation strategy.
",general normative statement,1
1116,"As a part of our safeguard strategy, Jamaica is now preparing its National Adaptation Plan and we are exploring initiatives at the local and sub -national levels.",not evaluated,"1116 As a part of our safeguard strategy, Jamaica is now preparing its National Adaptation Plan and we are exploring initiatives at the local and sub -national levels.
",general normative statement,1
1117,It is imperative that adaptation financing must be the high point of COP28 and becomes more accessible and tailored to the specific needs of the most vulnerable.,prioritarian,"1117 It is imperative that adaptation financing must be the high point of COP28 and becomes more accessible and tailored to the specific needs of the most vulnerable.
",prioritarian,1
1118," Loss and Damage Fund Jamaica is pleased to know that the Loss and Damage Fund (has been established/accepted) is operationalised, we thank those who have contributed.",not evaluated,"1118  Loss and Damage Fund Jamaica is pleased to know that the Loss and Damage Fund (has been established/accepted) is operationalised, we thank those who have contributed.
",not evaluated,1
1119,"The impacts of climate change are increasingly evident in our communities, causing irreparable harm.",not evaluated,"1119 The impacts of climate change are increasingly evident in our communities, causing irreparable harm.
",general normative statement,1
1120,"We urge o thers to contribute to the fund that will assist developing countries in coping with the unavoidable consequences of climate change, including addressing the displacement of communities and the loss of biodiversity.",prioritarian,"1120 We urge o thers to contribute to the fund that will assist developing countries in coping with the unavoidable consequences of climate change, including addressing the displacement of communities and the loss of biodiversity.
",prioritarian,1
1121,Until the fund is fully funded and opera tionalised Jamaica calls for consideration to be given to the facilitation of an emergency compensation mechanism for the 20? Most impacted countries to receive well needed assistance immediately.,prioritarian,"1121 Until the fund is fully funded and opera tionalised Jamaica calls for consideration to be given to the facilitation of an emergency compensation mechanism for the 20? Most impacted countries to receive well needed assistance immediately.
",prioritarian,1
1122," Finance Without adequate financing, the aspirations of the Paris Agreement remain elusive.",not evaluated,"1122  Finance Without adequate financing, the aspirations of the Paris Agreement remain elusive.
",general normative statement,1
1123,"Jamaica urges developed nations to fulfill their commitment to mobilize $100 billion annually, with a substantial portion allocated to adaptation efforts.",general normative statement,"1123 Jamaica urges developed nations to fulfill their commitment to mobilize $100 billion annually, with a substantial portion allocated to adaptation efforts.
",prioritarian,1
1124,We also advocate for innovative financing mechanisms and the inclusion of the private sector in climate finance initiatives to diversify funding sources.,not evaluated,"1124 We also advocate for innovative financing mechanisms and the inclusion of the private sector in climate finance initiatives to diversify funding sources.
",general normative statement,1
1125, Policy Jamaica is proud to announce the recent revision of its national climate change policy framework and approval for an emissions policy framework.,not evaluated,"1125  Policy Jamaica is proud to announce the recent revision of its national climate change policy framework and approval for an emissions policy framework.
",not evaluated,1
1126,These will be supported by a long -term climate change strategy for 2050.,not evaluated,"1126 These will be supported by a long -term climate change strategy for 2050.
",not evaluated,1
1127,We emphasize the need for coherent and comprehensive policies that integrate climate considerations across all sectors.,egalitarian,"1127 We emphasize the need for coherent and comprehensive policies that integrate climate considerations across all sectors.
",general normative statement,1
1128,"This includes mainstreaming climate -smart agriculture, sustainable tourism practices, and resilient urban planning.",not evaluated,"1128 This includes mainstreaming climate -smart agriculture, sustainable tourism practices, and resilient urban planning.
",general normative statement,1
1129,In addition we urge that climate change impacts on Oceans and Education be included in the critical areas for mainstreaming attention.,general normative statement,"1129 In addition we urge that climate change impacts on Oceans and Education be included in the critical areas for mainstreaming attention.
",general normative statement,1
1130," Mr President,  New Innovation Innovation is our lifeline.",not evaluated,"1130  Mr President,  New Innovation Innovation is our lifeline.
",not evaluated,1
1131,We applaud the strides made in green technology and urge for increased investment in research and development.,not evaluated,"1131 We applaud the strides made in green technology and urge for increased investment in research and development.
",general normative statement,1
1132,"Jamaica supports initiatives that promote climate -resilient innovation, particularly in areas such as sustainable agriculture, renewable energy, and climate -resilient infrastructure.",not evaluated,"1132 Jamaica supports initiatives that promote climate -resilient innovation, particularly in areas such as sustainable agriculture, renewable energy, and climate -resilient infrastructure.
",general normative statement,1
1133, Climate Action Jamaica is not merely a spectator in the fight against climate change; we are active participants.,not evaluated,"1133  Climate Action Jamaica is not merely a spectator in the fight against climate change; we are active participants.
",general normative statement,1
1134,"We are scaling up our climate action plans, promoting community -based initiatives including the active engagement in the development of early warning systems , and using the hard won fiscal gains over the past 5 years to create the fiscal space for a continuous line of mitigation and adaptation projects fostering a culture of environmental stewardship.",not evaluated,"1134 We are scaling up our climate action plans, promoting community -based initiatives including the active engagement in the development of early warning systems , and using the hard won fiscal gains over the past 5 years to create the fiscal space for a continuous line of mitigation and adaptation projects fostering a culture of environmental stewardship.
",general normative statement,1
1135,"We encourage all nations to adopt a similar approach, recognizing that collective action is the only way forwar d.",egalitarian,"1135 We encourage all nations to adopt a similar approach, recognizing that collective action is the only way forwar d.
",utilitarian,1
1136, Jamaica has focussed its attention throughout COP28 to secure and sign partnerships and welcomes addition al partnerships to include technical assistance to strengthen its capacity needs.,not evaluated,"1136  Jamaica has focussed its attention throughout COP28 to secure and sign partnerships and welcomes addition al partnerships to include technical assistance to strengthen its capacity needs.
",not evaluated,1
1137, Let us remember that the decisions made here at COP28 will resonate for generations to come.,not evaluated,"1137  Let us remember that the decisions made here at COP28 will resonate for generations to come.
",utilitarian,1
1138,"We stand at a crossroad, and the choices we make today will shape the destiny of our planet.",not evaluated,"1138 We stand at a crossroad, and the choices we make today will shape the destiny of our planet.
",utilitarian,1
1139,"Let us rise above our differences, unite in purpose, and forge a path towards a sustainable and resilient future.",egalitarian,"1139 Let us rise above our differences, unite in purpose, and forge a path towards a sustainable and resilient future.
",egalitarian,1
1140," Finally, let me once again extend Jamaica’s gratitude to the Government and People of the United Arab Emirates and wish for continued successful outcome for COP28.",not evaluated,"1140  Finally, let me once again extend Jamaica’s gratitude to the Government and People of the United Arab Emirates and wish for continued successful outcome for COP28.
",not evaluated,1
1141," COP28 is bringing the world together to Unite, Act and Deliver.",not evaluated,"1141  COP28 is bringing the world together to Unite, Act and Deliver.
",general normative statement,1
1142, Thank you.,not evaluated,"1142  Thank you.
",not evaluated,1
1143,I would like to first express my deep thanks and appreciation to my brother His Highness Sheikh Mohamed bin Zayed and the United Arab Emirates for successfully organising this international summit.,not evaluated,"1143 I would like to first express my deep thanks and appreciation to my brother His Highness Sheikh Mohamed bin Zayed and the United Arab Emirates for successfully organising this international summit.
",not evaluated,1
1144," My friends:  This year’s Conference of the Parties must recognise , more than ever , that we cannot talk about climate change in isolation from the humanitarian tragedies unfolding around us .",not evaluated,"1144  My friends:  This year’s Conference of the Parties must recognise , more than ever , that we cannot talk about climate change in isolation from the humanitarian tragedies unfolding around us .
",general normative statement,1
1145," As we speak, the Palestinian people are facing an immediate threat to their l ives and wellbeing.",not evaluated,"1145  As we speak, the Palestinian people are facing an immediate threat to their l ives and wellbeing.
",not evaluated,1
1146,"In Gaza, over 1.7 million Palestinians have been displaced from their homes.",not evaluated,"1146 In Gaza, over 1.7 million Palestinians have been displaced from their homes.
",not evaluated,1
1147,Tens of thousand s have been injured or killed.,not evaluated,"1147 Tens of thousand s have been injured or killed.
",not evaluated,1
1148," In a region already on the frontlines of climate change, the massive destruction of war makes the environmental threats of water scarcity and food insecurity even more severe .",not evaluated,"1148  In a region already on the frontlines of climate change, the massive destruction of war makes the environmental threats of water scarcity and food insecurity even more severe .
",not evaluated,1
1149, In Gaza —where people are living with little clean water; and the bare minimum of food supplies —climate threats magnify the devastation of war.,not evaluated,"1149  In Gaza —where people are living with little clean water; and the bare minimum of food supplies —climate threats magnify the devastation of war.
",not evaluated,1
1150," So, my friends, as we meet here today to talk about inclusivity in climate response , let’s be inclusive of the most vulnerable : Palestinians , severely impacted by the war on Gaza.",prioritarian,"1150  So, my friends, as we meet here today to talk about inclusivity in climate response , let’s be inclusive of the most vulnerable : Palestinians , severely impacted by the war on Gaza.
",prioritarian,1
1151,"Populations around the world , affected by conflict and poverty .",not evaluated,"1151 Populations around the world , affected by conflict and poverty .
",prioritarian,1
1152,"And r efugee families and host communities , in our region and beyond .",not evaluated,"1152 And r efugee families and host communities , in our region and beyond .
",prioritarian,1
1153,"To address the real danger of food insecurity in Gaza, Jordan has brought together all international partners to coordinate on mechanisms for the sustainable provision of food supplies to the Strip.",not evaluated,"1153 To address the real danger of food insecurity in Gaza, Jordan has brought together all international partners to coordinate on mechanisms for the sustainable provision of food supplies to the Strip.
",prioritarian,1
1154, And as a country where refugees make up over a third of our population —we launched the Climate -Refugee Nexus last year.,not evaluated,"1154  And as a country where refugees make up over a third of our population —we launched the Climate -Refugee Nexus last year.
",prioritarian,1
1155,This global initiative prioritises climate -related support and investments for refugee -hosting nations.,not evaluated,"1155 This global initiative prioritises climate -related support and investments for refugee -hosting nations.
",prioritarian,1
1156,We are grateful for the 58 countries that have supported this initiative so far.,not evaluated,"1156 We are grateful for the 58 countries that have supported this initiative so far.
",not evaluated,1
1157,But much more needs to be done.,not evaluated,"1157 But much more needs to be done.
",general normative statement,1
1158," My friends,  Jordan contributes a slim 0.06 percent to global greenhouse gases , yet, we are greatly impacted by global climate change, which has caused threats to our scarce water resources, food sources , and eco -diversity.",not evaluated,"1158  My friends,  Jordan contributes a slim 0.06 percent to global greenhouse gases , yet, we are greatly impacted by global climate change, which has caused threats to our scarce water resources, food sources , and eco -diversity.
",egalitarian,1
1159," Today, Jordan’s most ambitious and vital projects relate to water.",not evaluated,"1159  Today, Jordan’s most ambitious and vital projects relate to water.
",not evaluated,1
1160,A major national water project envisions desalinating Red Sea water from the Gulf of Aqaba and channelling it to major population areas .,not evaluated,"1160 A major national water project envisions desalinating Red Sea water from the Gulf of Aqaba and channelling it to major population areas .
",not evaluated,1
1161, The National Water Conveyance Project will rely on renewable energy — a field where we have made significant strides .,not evaluated,"1161  The National Water Conveyance Project will rely on renewable energy — a field where we have made significant strides .
",not evaluated,1
1162,Our National Energy Strategy aims to generate 31 percent of elec tricity from renewables by 2030 .,not evaluated,"1162 Our National Energy Strategy aims to generate 31 percent of elec tricity from renewables by 2030 .
",not evaluated,1
1163,Hybrid and electric vehicles represent 18 percent of our transport system.,not evaluated,"1163 Hybrid and electric vehicles represent 18 percent of our transport system.
",not evaluated,1
1164," In other climate action, research at the Aqaba Marine Park will explore the unique resilience of the Red Sea’s coral reefs to benefit the con servation and regeneration of coral reefs around the world.",not evaluated,"1164  In other climate action, research at the Aqaba Marine Park will explore the unique resilience of the Red Sea’s coral reefs to benefit the con servation and regeneration of coral reefs around the world.
",utilitarian,1
1165,I look forward to attending an event tomorrow on -board the Ocean Xplorer vessel to highlight this initiative.,not evaluated,"1165 I look forward to attending an event tomorrow on -board the Ocean Xplorer vessel to highlight this initiative.
",not evaluated,1
1166," Nationally, with a strong talent pool of young entrepreneurs and qualified engineers , we are pressing forward with solutions in climate -smart agriculture, water conservation, clean energy innovations, and more .",not evaluated,"1166  Nationally, with a strong talent pool of young entrepreneurs and qualified engineers , we are pressing forward with solutions in climate -smart agriculture, water conservation, clean energy innovations, and more .
",utilitarian,1
1167,Some of our innovators are showcasing their work here at COP28.,not evaluated,"1167 Some of our innovators are showcasing their work here at COP28.
",not evaluated,1
1168," Jordan also launched its Green Finance Strategy, the first in the region, and we issued our first green bond earlier this year.",not evaluated,"1168  Jordan also launched its Green Finance Strategy, the first in the region, and we issued our first green bond earlier this year.
",not evaluated,1
1169," So, my friends, Despite the challenges, Jordan has set an example in the region as a climate -action pioneer and is emerging as a green tech hub.",not evaluated,"1169  So, my friends, Despite the challenges, Jordan has set an example in the region as a climate -action pioneer and is emerging as a green tech hub.
",general normative statement,1
1170," Yet, just as t he impact of climate change does not take place in a vacuum —no country’s response succeeds alone .",not evaluated,"1170  Yet, just as t he impact of climate change does not take place in a vacuum —no country’s response succeeds alone .
",egalitarian,1
1171, The Global Stocktake has shown us that our world is still far behind in achieving the goals set by the Paris Agreement.,not evaluated,"1171  The Global Stocktake has shown us that our world is still far behind in achieving the goals set by the Paris Agreement.
",general normative statement,1
1172," As we work to catch up on lost time and progress , we cannot forget the most vulnerable .",prioritarian,"1172  As we work to catch up on lost time and progress , we cannot forget the most vulnerable .
",prioritarian,1
1173," Conflict -ridden communities, refugees, and developing countries must not be left alone to face a global problem.",prioritarian,"1173  Conflict -ridden communities, refugees, and developing countries must not be left alone to face a global problem.
",prioritarian,1
1174,"Nor can we stand by , as the massive destruction of a relentless war in Gaza threatens more people and holds back progress toward a better global future.",utilitarian,"1174 Nor can we stand by , as the massive destruction of a relentless war in Gaza threatens more people and holds back progress toward a better global future.
",utilitarian,1
1175, Current and future generations will hold us accountable.,not evaluated,"1175  Current and future generations will hold us accountable.
",utilitarian,1
1176," Allow me to conclude by expressing, once again, my thanks to my brother His Highness Sheikh Mohamed bin Zayed for the United Arab Emirates’ innovative role in galvanising international efforts to counter the impact of climate change on our world.",not evaluated,"1176  Allow me to conclude by expressing, once again, my thanks to my brother His Highness Sheikh Mohamed bin Zayed for the United Arab Emirates’ innovative role in galvanising international efforts to counter the impact of climate change on our world.
",not evaluated,1
1177, Thank you.,not evaluated,"1177  Thank you.
",not evaluated,1
1178,"Tēnā koutou katoa Mr President, Excellencies, Delegates.",not evaluated,"1178 Tēnā koutou katoa Mr President, Excellencies, Delegates.
",not evaluated,1
1179," An island nation at the bottom of the Pacific, New Zealand is unique.",not evaluated,"1179  An island nation at the bottom of the Pacific, New Zealand is unique.
",not evaluated,1
1180," Our geography, our mountains, lakes, winds and rainfall helps set us up for the future, allowing for nearly 90 per cent of our electricity to come from renewable sources.",not evaluated,"1180  Our geography, our mountains, lakes, winds and rainfall helps set us up for the future, allowing for nearly 90 per cent of our electricity to come from renewable sources.
",not evaluated,1
1181,I’m proud to sa y my Government is committed to doubling the overall volume by 2050 and we’re starting work in our first 100 days in office to enable decarbonisation .,not evaluated,"1181 I’m proud to sa y my Government is committed to doubling the overall volume by 2050 and we’re starting work in our first 100 days in office to enable decarbonisation .
",not evaluated,1
1182," Agriculture is a cornerstone of our identity and the backbone of our economy, contributing more than 60 per cent of goods exports last year – while at the same time generating nearly 50 per cent of our overall emissions.",not evaluated,"1182  Agriculture is a cornerstone of our identity and the backbone of our economy, contributing more than 60 per cent of goods exports last year – while at the same time generating nearly 50 per cent of our overall emissions.
",not evaluated,1
1183," But what makes us strong and unique – our geography, our people, our industries – may also make us vulnerable in the future.",not evaluated,"1183  But what makes us strong and unique – our geography, our people, our industries – may also make us vulnerable in the future.
",not evaluated,1
1184, Climate cha nge is here and New Zealand certainly feels its effects.,not evaluated,"1184  Climate cha nge is here and New Zealand certainly feels its effects.
",not evaluated,1
1185,We felt it first hand in New Zealand through Cyclone Gabrielle earlier this year and record breaking floods.,not evaluated,"1185 We felt it first hand in New Zealand through Cyclone Gabrielle earlier this year and record breaking floods.
",not evaluated,1
1186,"Widespread destruction across the North Island was dev astating for our people, communities and industries .",not evaluated,"1186 Widespread destruction across the North Island was dev astating for our people, communities and industries .
",not evaluated,1
1187,"And we are bracing ourselves for more fires this summer, forecast again, to be hot and dry.",not evaluated,"1187 And we are bracing ourselves for more fires this summer, forecast again, to be hot and dry.
",not evaluated,1
1188, Our experiences are compounded by what the IPCC’s Sixth Assessment Report has made all too clear - the world is not on track to meet the goals of the Paris Agreement.,not evaluated,"1188  Our experiences are compounded by what the IPCC’s Sixth Assessment Report has made all too clear - the world is not on track to meet the goals of the Paris Agreement.
",not evaluated,1
1189,That’s why New Zealand remains resolutely focused on transitioning to a low -emissions f uture; to supporting Pacific resilience and collectively decarbonising the global economy.,not evaluated,"1189 That’s why New Zealand remains resolutely focused on transitioning to a low -emissions f uture; to supporting Pacific resilience and collectively decarbonising the global economy.
",utilitarian,1
